"time_window","accept_rate","request","long_waiting","longwait_percent1","longwait_percent4","longwait_percent2","longwait_percent3","Weather Weight_Longwait_percent4","Weather Weight_Longwait_percent2"
"14 14:20:00","0.86428571428571","140","18","0.17857142857143","0.14357142857143","0.13857142857143","0.12857142857143","0.14357142857143","0.13857142857143"
"14 14:40:00","0.87074829931973","147","24","0.23809523809524","0.18571428571428","0.17823129251701","0.16326530612245","0.18571428571428","0.17823129251701"
"14 15:00:00","0.87425149700599","167","20","0.16766467065868","0.13413173652695","0.12934131736527","0.11976047904192","0.13413173652695","0.12934131736527"
"14 15:20:00","0.82716049382716","162","25","0.23456790123457","0.1783950617284","0.17037037037037","0.15432098765432","0.1783950617284","0.17037037037037"
"14 15:40:00","0.91156462585034","147","28","0.27210884353741","0.21496598639456","0.20680272108844","0.19047619047619","0.21496598639456","0.20680272108844"
"14 16:00:00","0.88111888111888","143","14","0.14685314685315","0.11258741258741","0.10769230769231","0.097902097902098","0.11258741258741","0.10769230769231"
"14 16:20:00","0.91791044776119","134","11","0.12686567164179","0.095522388059701","0.091044776119403","0.082089552238806","0.095522388059701","0.091044776119403"
"14 16:40:00","0.89473684210526","114","11","0.14035087719298","0.10964912280702","0.10526315789474","0.096491228070175","0.10964912280702","0.10526315789474"
"14 17:00:00","0.91176470588235","102","6","0.1078431372549","0.073529411764706","0.068627450980392","0.058823529411765","0.073529411764706","0.068627450980392"
"14 17:20:00","0.91111111111111","90","9","0.15555555555556","0.11666666666667","0.11111111111111","0.1","0.11666666666667","0.11111111111111"
"14 17:40:00","0.9010989010989","91","8","0.10989010989011","0.094505494505495","0.092307692307692","0.087912087912088","0.094505494505495","0.092307692307692"
"14 18:00:00","0.87628865979381","97","5","0.092783505154639","0.063917525773196","0.05979381443299","0.051546391752577","0.063917525773196","0.05979381443299"
"14 18:20:00","0.92771084337349","83","7","0.12048192771084","0.095180722891566","0.091566265060241","0.08433734939759","0.095180722891566","0.091566265060241"
"14 18:40:00","0.921875","64","6","0.140625","0.1078125","0.103125","0.09375","0.1078125","0.103125"
"14 19:00:00","0.89130434782609","92","7","0.097826086956522","0.082608695652174","0.080434782608696","0.076086956521739","0.082608695652174","0.080434782608696"
"14 19:20:00","0.90666666666667","75","11","0.22666666666667","0.17066666666667","0.16266666666667","0.14666666666667","0.17066666666667","0.16266666666667"
"14 19:40:00","0.86486486486486","74","13","0.24324324324324","0.19594594594594","0.18918918918919","0.17567567567567","0.19594594594594","0.18918918918919"
"14 20:00:00","0.71875","64","7","0.1875","0.1328125","0.125","0.109375","0.1328125","0.125"
"14 20:20:00","0.84444444444444","45","7","0.2","0.16888888888889","0.16444444444444","0.15555555555556","0.16888888888889","0.16444444444444"
"14 20:40:00","0.83333333333333","36","7","0.30555555555556","0.22777777777778","0.21666666666667","0.19444444444444","0.22777777777778","0.21666666666667"
"15 08:00:00","0.85","20","0","","","","","0","0"
"15 08:20:00","0.97058823529412","34","3","0.17647058823529","0.11470588235294","0.10588235294118","0.088235294117647","0.11470588235294","0.10588235294118"
"15 08:40:00","1","27","2","0.11111111111111","0.085185185185185","0.081481481481481","0.074074074074074","0.085185185185185","0.081481481481481"
"15 09:00:00","0.94","50","1","0.04","0.026","0.024","0.02","0.026","0.024"
"15 09:20:00","0.98305084745763","59","1","0.016949152542373","0.016949152542373","0.016949152542373","0.016949152542373","0.016949152542373","0.016949152542373"
"15 09:40:00","0.97222222222222","108","1","0.018518518518519","0.012037037037037","0.011111111111111","0.0092592592592593","0.012037037037037","0.011111111111111"
"15 10:00:00","0.97368421052632","114","2","0.026315789473684","0.020175438596491","0.019298245614035","0.017543859649123","0.020175438596491","0.019298245614035"
"15 10:20:00","0.87628865979381","97","6","0.082474226804124","0.068041237113402","0.065979381443299","0.061855670103093","0.068041237113402","0.065979381443299"
"15 10:40:00","0.9537037037037","108","6","0.092592592592593","0.066666666666667","0.062962962962963","0.055555555555555","0.066666666666667","0.062962962962963"
"15 11:00:00","0.9047619047619","126","9","0.11904761904762","0.085714285714286","0.080952380952381","0.071428571428571","0.085714285714286","0.080952380952381"
"15 11:20:00","0.87610619469026","113","7","0.097345132743363","0.072566371681416","0.069026548672566","0.061946902654867","0.072566371681416","0.069026548672566"
"15 11:40:00","0.88793103448276","116","8","0.11206896551724","0.081896551724138","0.077586206896552","0.068965517241379","0.081896551724138","0.077586206896552"
"15 12:00:00","0.96341463414634","82","1","0.024390243902439","0.015853658536585","0.014634146341463","0.01219512195122","0.015853658536585","0.014634146341463"
"15 12:20:00","0.9","70","3","0.071428571428571","0.051428571428571","0.048571428571429","0.042857142857143","0.051428571428571","0.048571428571429"
"15 12:40:00","0.96","75","4","0.08","0.061333333333333","0.058666666666667","0.053333333333333","0.061333333333333","0.058666666666667"
"15 13:00:00","0.96875","64","5","0.09375","0.0828125","0.08125","0.078125","0.0828125","0.08125"
"15 13:20:00","0.92857142857143","112","5","0.071428571428571","0.052678571428571","0.05","0.044642857142857","0.052678571428571","0.05"
"15 13:40:00","0.90839694656489","131","18","0.22137404580153","0.16259541984733","0.15419847328244","0.13740458015267","0.16259541984733","0.15419847328244"
"15 14:00:00","0.90277777777778","144","15","0.16666666666667","0.12291666666667","0.11666666666667","0.10416666666667","0.12291666666667","0.11666666666667"
"15 14:20:00","0.86666666666667","150","21","0.19333333333333","0.156","0.15066666666667","0.14","0.156","0.15066666666667"
"15 14:40:00","0.87878787878788","165","28","0.24848484848485","0.19333333333333","0.18545454545455","0.16969696969697","0.19333333333333","0.18545454545455"
"15 15:00:00","0.84745762711864","177","39","0.35028248587571","0.2593220338983","0.24632768361582","0.22033898305085","0.2593220338983","0.24632768361582"
"15 15:20:00","0.86301369863014","146","21","0.21232876712329","0.16438356164383","0.15753424657534","0.14383561643836","0.16438356164383","0.15753424657534"
"15 15:40:00","0.91724137931034","145","20","0.2","0.15655172413793","0.15034482758621","0.13793103448276","0.15655172413793","0.15034482758621"
"15 16:00:00","0.92592592592593","135","7","0.081481481481481","0.060740740740741","0.057777777777778","0.051851851851852","0.060740740740741","0.057777777777778"
"15 16:20:00","0.93859649122807","114","6","0.087719298245614","0.063157894736842","0.059649122807018","0.052631578947368","0.063157894736842","0.059649122807018"
"15 16:40:00","0.96","100","8","0.12","0.092","0.088","0.08","0.092","0.088"
"15 17:00:00","0.90243902439024","123","5","0.056910569105691","0.045528455284553","0.04390243902439","0.040650406504065","0.045528455284553","0.04390243902439"
"15 17:20:00","0.9504132231405","121","7","0.066115702479339","0.060330578512397","0.059504132231405","0.057851239669421","0.060330578512397","0.059504132231405"
"15 17:40:00","0.91304347826087","92","7","0.1195652173913","0.089130434782609","0.084782608695652","0.076086956521739","0.089130434782609","0.084782608695652"
"15 18:00:00","0.90816326530612","98","11","0.12244897959184","0.11530612244898","0.11428571428571","0.11224489795918","0.11530612244898","0.11428571428571"
"15 18:20:00","0.90196078431372","102","14","0.2156862745098","0.16078431372549","0.15294117647059","0.13725490196078","0.16078431372549","0.15294117647059"
"15 18:40:00","0.83673469387755","98","13","0.1734693877551","0.14489795918367","0.14081632653061","0.13265306122449","0.14489795918367","0.14081632653061"
"15 19:00:00","0.7887323943662","71","13","0.30985915492958","0.22112676056338","0.20845070422535","0.1830985915493","0.22112676056338","0.20845070422535"
"15 19:20:00","0.88311688311688","77","13","0.2987012987013","0.20779220779221","0.19480519480519","0.16883116883117","0.20779220779221","0.19480519480519"
"15 19:40:00","0.90666666666667","75","11","0.24","0.17466666666667","0.16533333333333","0.14666666666667","0.17466666666667","0.16533333333333"
"15 20:00:00","0.79032258064516","62","11","0.24193548387097","0.19677419354839","0.19032258064516","0.17741935483871","0.19677419354839","0.19032258064516"
"15 20:20:00","0.90163934426229","61","8","0.22950819672131","0.16065573770492","0.15081967213115","0.13114754098361","0.16065573770492","0.15081967213115"
"15 20:40:00","0.73469387755102","49","18","0.59183673469388","0.43469387755102","0.41224489795918","0.36734693877551","0.43469387755102","0.41224489795918"
"16 08:00:00","0.95","20","1","0.05","0.05","0.05","0.05","0.05","0.05"
"16 08:20:00","0.92105263157895","38","2","0.078947368421053","0.060526315789474","0.057894736842105","0.052631578947368","0.060526315789474","0.057894736842105"
"16 08:40:00","0.92452830188679","53","2","0.056603773584906","0.043396226415094","0.041509433962264","0.037735849056604","0.043396226415094","0.041509433962264"
"16 09:00:00","0.9375","64","5","0.109375","0.0875","0.084375","0.078125","0.0875","0.084375"
"16 09:20:00","0.87878787878788","99","9","0.14141414141414","0.10606060606061","0.1010101010101","0.090909090909091","0.10606060606061","0.1010101010101"
"16 09:40:00","0.84615384615385","104","11","0.16346153846154","0.12307692307692","0.11730769230769","0.10576923076923","0.12307692307692","0.11730769230769"
"16 10:00:00","0.87962962962963","108","13","0.17592592592592","0.13703703703704","0.13148148148148","0.12037037037037","0.13703703703704","0.13148148148148"
"16 10:20:00","0.9","140","19","0.2","0.155","0.14857142857143","0.13571428571429","0.155","0.14857142857143"
"16 10:40:00","0.87755102040816","147","22","0.19047619047619","0.16190476190476","0.1578231292517","0.14965986394558","0.16190476190476","0.1578231292517"
"16 11:00:00","0.88194444444444","144","30","0.31944444444444","0.24166666666667","0.23055555555555","0.20833333333333","0.24166666666667","0.23055555555555"
"16 11:20:00","0.84967320261438","153","29","0.28104575163399","0.21699346405229","0.2078431372549","0.18954248366013","0.21699346405229","0.2078431372549"
"16 11:40:00","0.79464285714286","112","15","0.20535714285714","0.15535714285714","0.14821428571428","0.13392857142857","0.15535714285714","0.14821428571428"
"16 12:00:00","0.93913043478261","115","12","0.13913043478261","0.11478260869565","0.11130434782609","0.10434782608696","0.11478260869565","0.11130434782609"
"16 12:20:00","0.91588785046729","107","5","0.08411214953271","0.057943925233645","0.054205607476635","0.046728971962617","0.057943925233645","0.054205607476635"
"16 12:40:00","0.91509433962264","106","8","0.12264150943396","0.089622641509434","0.084905660377358","0.075471698113208","0.089622641509434","0.084905660377358"
"16 13:00:00","0.91089108910891","101","9","0.12871287128713","0.1009900990099","0.097029702970297","0.089108910891089","0.1009900990099","0.097029702970297"
"16 13:20:00","0.83846153846154","130","23","0.26923076923077","0.20461538461538","0.19538461538461","0.17692307692308","0.20461538461538","0.19538461538461"
"16 13:40:00","0.85906040268456","149","40","0.42953020134228","0.31677852348993","0.3006711409396","0.26845637583893","0.31677852348993","0.3006711409396"
"16 14:00:00","0.7","190","67","0.48421052631579","0.39210526315789","0.37894736842105","0.35263157894737","0.39210526315789","0.37894736842105"
"16 14:20:00","0.78651685393258","178","56","0.45505617977528","0.35674157303371","0.34269662921348","0.31460674157303","0.35674157303371","0.34269662921348"
"16 14:40:00","0.78125","192","59","0.484375","0.36041666666667","0.34270833333333","0.30729166666667","0.36041666666667","0.34270833333333"
"16 15:00:00","0.70506912442396","217","65","0.4331797235023","0.33963133640553","0.32626728110599","0.29953917050691","0.33963133640553","0.32626728110599"
"16 15:20:00","0.8659217877095","179","45","0.37430167597765","0.28826815642458","0.27597765363128","0.25139664804469","0.37474860335196","0.35877094972067"
"16 15:40:00","0.84530386740331","181","34","0.2817679558011","0.21602209944751","0.20662983425414","0.1878453038674","0.28082872928177","0.26861878453039"
"16 16:00:00","0.88059701492537","134","13","0.11194029850746","0.10149253731343","0.1","0.097014925373134","0.13194029850746","0.13"
"16 16:20:00","0.93076923076923","130","14","0.14615384615385","0.11923076923077","0.11538461538462","0.10769230769231","0.155","0.15"
"16 16:40:00","0.83798882681564","179","30","0.25139664804469","0.1927374301676","0.18435754189944","0.16759776536313","0.25055865921788","0.23966480446927"
"16 17:00:00","0.8343949044586","157","28","0.25477707006369","0.20127388535032","0.19363057324841","0.17834394904459","0.20127388535032","0.19363057324841"
"16 17:20:00","0.81333333333333","150","43","0.47333333333333","0.34266666666667","0.324","0.28666666666667","0.34266666666667","0.324"
"16 17:40:00","0.78571428571429","140","44","0.45714285714286","0.35714285714286","0.34285714285714","0.31428571428571","0.35714285714286","0.34285714285714"
"16 18:00:00","0.76119402985075","134","41","0.44029850746269","0.34626865671642","0.33283582089552","0.30597014925373","0.34626865671642","0.33283582089552"
"16 18:20:00","0.72847682119205","151","46","0.43046357615894","0.34238410596026","0.32980132450331","0.3046357615894","0.34238410596026","0.32980132450331"
"16 18:40:00","0.74803149606299","127","32","0.36220472440945","0.28503937007874","0.2740157480315","0.25196850393701","0.28503937007874","0.2740157480315"
"16 19:00:00","0.84313725490196","102","17","0.25490196078431","0.19313725490196","0.1843137254902","0.16666666666667","0.19313725490196","0.1843137254902"
"16 19:20:00","0.83673469387755","98","16","0.22448979591837","0.18163265306122","0.17551020408163","0.16326530612245","0.18163265306122","0.17551020408163"
"16 19:40:00","0.78846153846154","104","21","0.25961538461538","0.21923076923077","0.21346153846154","0.20192307692308","0.21923076923077","0.21346153846154"
"16 20:00:00","0.91304347826087","46","8","0.26086956521739","0.2","0.19130434782609","0.17391304347826","0.2","0.19130434782609"
"16 20:20:00","0.92592592592593","54","5","0.14814814814815","0.10925925925926","0.1037037037037","0.092592592592593","0.10925925925926","0.1037037037037"
"16 20:40:00","0.94736842105263","38","7","0.31578947368421","0.22368421052632","0.21052631578947","0.18421052631579","0.22368421052632","0.21052631578947"
"17 08:00:00","0.71428571428571","14","2","0.21428571428571","0.16428571428571","0.15714285714286","0.14285714285714","0.16428571428571","0.15714285714286"
"17 08:20:00","0.96153846153846","26","1","0.076923076923077","0.05","0.046153846153846","0.038461538461538","0.05","0.046153846153846"
"17 08:40:00","0.7","20","4","0.35","0.245","0.23","0.2","0.245","0.23"
"17 09:00:00","0.62962962962963","54","17","0.44444444444444","0.3537037037037","0.34074074074074","0.31481481481481","0.3537037037037","0.34074074074074"
"17 09:20:00","0.6625","80","34","0.7","0.5075","0.48","0.425","0.5075","0.48"
"17 09:40:00","0.85148514851485","101","22","0.37623762376238","0.26534653465347","0.24950495049505","0.21782178217822","0.26534653465347","0.24950495049505"
"17 10:00:00","0.85567010309278","97","15","0.23711340206185","0.17938144329897","0.17113402061856","0.15463917525773","0.17938144329897","0.17113402061856"
"17 10:20:00","0.83168316831683","101","23","0.35643564356436","0.26633663366337","0.25346534653465","0.22772277227723","0.26633663366337","0.25346534653465"
"17 10:40:00","0.90909090909091","88","12","0.20454545454545","0.15681818181818","0.15","0.13636363636364","0.15681818181818","0.15"
"17 11:00:00","0.88","100","14","0.23","0.167","0.158","0.14","0.167","0.158"
"17 11:20:00","0.90804597701149","87","9","0.16091954022988","0.12068965517241","0.11494252873563","0.10344827586207","0.12068965517241","0.11494252873563"
"17 11:40:00","0.85416666666667","96","9","0.15625","0.1125","0.10625","0.09375","0.1125","0.10625"
"17 12:00:00","0.90666666666667","75","2","0.04","0.030666666666667","0.029333333333333","0.026666666666667","0.030666666666667","0.029333333333333"
"17 12:20:00","0.98214285714286","56","2","0.053571428571428","0.041071428571429","0.039285714285714","0.035714285714286","0.041071428571429","0.039285714285714"
"17 12:40:00","0.97727272727273","44","1","0.022727272727273","0.022727272727273","0.022727272727273","0.022727272727273","0.022727272727273","0.022727272727273"
"17 13:00:00","0.92105263157895","38","1","0.052631578947368","0.034210526315789","0.031578947368421","0.026315789473684","0.034210526315789","0.031578947368421"
"17 13:20:00","0.92452830188679","53","2","0.056603773584906","0.043396226415094","0.041509433962264","0.037735849056604","0.043396226415094","0.041509433962264"
"17 13:40:00","0.85526315789474","76","7","0.13157894736842","0.10394736842105","0.1","0.092105263157895","0.10394736842105","0.1"
"17 14:00:00","0.92307692307692","91","10","0.17582417582418","0.12967032967033","0.12307692307692","0.10989010989011","0.12967032967033","0.12307692307692"
"17 14:20:00","0.91954022988506","87","6","0.11494252873563","0.082758620689655","0.07816091954023","0.068965517241379","0.082758620689655","0.07816091954023"
"17 14:40:00","0.88095238095238","84","2","0.035714285714286","0.027380952380952","0.026190476190476","0.023809523809524","0.027380952380952","0.026190476190476"
"17 15:00:00","0.89583333333333","96","3","0.052083333333333","0.0375","0.035416666666667","0.03125","0.0375","0.035416666666667"
"17 15:20:00","0.93617021276596","94","3","0.063829787234043","0.041489361702128","0.038297872340425","0.031914893617021","0.041489361702128","0.038297872340425"
"17 15:40:00","0.89772727272727","88","6","0.10227272727273","0.078409090909091","0.075","0.068181818181818","0.078409090909091","0.075"
"17 16:00:00","0.93684210526316","95","6","0.073684210526316","0.066315789473684","0.065263157894737","0.063157894736842","0.066315789473684","0.065263157894737"
"17 16:20:00","0.9","70","1","0.028571428571429","0.018571428571428","0.017142857142857","0.014285714285714","0.018571428571428","0.017142857142857"
"17 16:40:00","0.92","75","0","","","","","0","0"
"17 17:00:00","0.9","100","7","0.1","0.079","0.076","0.07","0.079","0.076"
"17 17:20:00","0.88157894736842","76","5","0.11842105263158","0.081578947368421","0.076315789473684","0.06578947368421","0.081578947368421","0.076315789473684"
"17 17:40:00","0.93243243243243","74","8","0.18918918918919","0.13243243243243","0.12432432432432","0.10810810810811","0.13243243243243","0.12432432432432"
"17 18:00:00","0.86301369863014","73","9","0.15068493150685","0.13150684931507","0.12876712328767","0.12328767123288","0.13150684931507","0.12876712328767"
"17 18:20:00","0.84057971014493","69","6","0.1304347826087","0.1","0.095652173913043","0.08695652173913","0.1","0.095652173913043"
"17 18:40:00","0.87096774193548","62","7","0.11290322580645","0.11290322580645","0.11290322580645","0.11290322580645","0.11290322580645","0.11290322580645"
"17 19:00:00","0.77142857142857","70","9","0.21428571428571","0.15428571428571","0.14571428571428","0.12857142857143","0.15428571428571","0.14571428571428"
"17 19:20:00","0.84090909090909","44","2","0.090909090909091","0.059090909090909","0.054545454545455","0.045454545454545","0.059090909090909","0.054545454545455"
"17 19:40:00","0.8235294117647","51","10","0.33333333333333","0.23725490196078","0.22352941176471","0.19607843137255","0.23725490196078","0.22352941176471"
"17 20:00:00","0.91891891891892","37","4","0.10810810810811","0.10810810810811","0.10810810810811","0.10810810810811","0.10810810810811","0.10810810810811"
"17 20:20:00","1","29","1","0.068965517241379","0.044827586206897","0.041379310344828","0.03448275862069","0.044827586206897","0.041379310344828"
"17 20:40:00","0.9375","16","1","0.0625","0.0625","0.0625","0.0625","0.0625","0.0625"
"18 08:00:00","0.85714285714286","7","1","0.28571428571428","0.18571428571428","0.17142857142857","0.14285714285714","0.18571428571428","0.17142857142857"
"18 08:20:00","0.89473684210526","19","2","0.21052631578947","0.13684210526316","0.12631578947368","0.10526315789474","0.13684210526316","0.12631578947368"
"18 08:40:00","0.89285714285714","28","1","0.071428571428571","0.046428571428571","0.042857142857143","0.035714285714286","0.046428571428571","0.042857142857143"
"18 09:00:00","0.94444444444444","36","2","0.083333333333333","0.063888888888889","0.061111111111111","0.055555555555555","0.063888888888889","0.061111111111111"
"18 09:20:00","0.87179487179487","39","5","0.15384615384615","0.13589743589743","0.13333333333333","0.12820512820513","0.13589743589743","0.13333333333333"
"18 09:40:00","0.93181818181818","44","5","0.18181818181818","0.13409090909091","0.12727272727273","0.11363636363636","0.13409090909091","0.12727272727273"
"18 10:00:00","0.92424242424242","66","11","0.24242424242424","0.18939393939394","0.18181818181818","0.16666666666667","0.18939393939394","0.18181818181818"
"18 10:20:00","0.84615384615385","52","6","0.21153846153846","0.14423076923077","0.13461538461538","0.11538461538462","0.14423076923077","0.13461538461538"
"18 10:40:00","0.82191780821918","73","9","0.16438356164383","0.13561643835616","0.13150684931507","0.12328767123288","0.13561643835616","0.13150684931507"
"18 11:00:00","0.76923076923077","91","19","0.32967032967033","0.24505494505494","0.23296703296703","0.20879120879121","0.24505494505494","0.23296703296703"
"18 11:20:00","0.69791666666667","96","14","0.19791666666667","0.16145833333333","0.15625","0.14583333333333","0.16145833333333","0.15625"
"18 11:40:00","0.79710144927536","69","5","0.11594202898551","0.085507246376812","0.081159420289855","0.072463768115942","0.085507246376812","0.081159420289855"
"18 12:00:00","0.9344262295082","61","8","0.19672131147541","0.15081967213115","0.14426229508197","0.13114754098361","0.15081967213115","0.14426229508197"
"18 12:20:00","0.92","50","2","0.06","0.046","0.044","0.04","0.046","0.044"
"18 12:40:00","1","47","2","0.063829787234043","0.048936170212766","0.046808510638298","0.042553191489362","0.048936170212766","0.046808510638298"
"18 13:00:00","1","36","0","","","","","0","0"
"18 13:20:00","1","46","0","","","","","0","0"
"18 13:40:00","0.93548387096774","31","1","0.064516129032258","0.041935483870968","0.038709677419355","0.032258064516129","0.041935483870968","0.038709677419355"
"18 14:00:00","0.92307692307692","39","0","","","","","0","0"
"18 14:20:00","0.95918367346939","49","1","0.020408163265306","0.020408163265306","0.020408163265306","0.020408163265306","0.020408163265306","0.020408163265306"
"18 14:40:00","0.93939393939394","66","0","","","","","0","0"
"18 15:00:00","0.97872340425532","47","1","0.021276595744681","0.021276595744681","0.021276595744681","0.021276595744681","0.021276595744681","0.021276595744681"
"18 15:20:00","0.98181818181818","55","1","0.036363636363636","0.023636363636364","0.021818181818182","0.018181818181818","0.023636363636364","0.021818181818182"
"18 15:40:00","0.95","60","2","0.033333333333333","0.033333333333333","0.033333333333333","0.033333333333333","0.033333333333333","0.033333333333333"
"18 16:00:00","0.90163934426229","61","1","0.032786885245902","0.021311475409836","0.019672131147541","0.016393442622951","0.021311475409836","0.019672131147541"
"18 16:20:00","0.95833333333333","72","3","0.083333333333333","0.054166666666667","0.05","0.041666666666667","0.054166666666667","0.05"
"18 16:40:00","0.89393939393939","66","6","0.13636363636364","0.10454545454545","0.1","0.090909090909091","0.10454545454545","0.1"
"18 17:00:00","0.89772727272727","88","6","0.10227272727273","0.078409090909091","0.075","0.068181818181818","0.078409090909091","0.075"
"18 17:20:00","0.95522388059701","67","3","0.044776119402985","0.044776119402985","0.044776119402985","0.044776119402985","0.044776119402985","0.044776119402985"
"18 17:40:00","0.81927710843373","83","19","0.36144578313253","0.26867469879518","0.25542168674699","0.2289156626506","0.26867469879518","0.25542168674699"
"18 18:00:00","0.91803278688525","61","13","0.26229508196721","0.22786885245902","0.22295081967213","0.21311475409836","0.22786885245902","0.22295081967213"
"18 18:20:00","0.82258064516129","62","9","0.24193548387097","0.1741935483871","0.16451612903226","0.14516129032258","0.1741935483871","0.16451612903226"
"18 18:40:00","0.80769230769231","52","6","0.21153846153846","0.14423076923077","0.13461538461538","0.11538461538462","0.14423076923077","0.13461538461538"
"18 19:00:00","0.88524590163934","61","6","0.13114754098361","0.10819672131147","0.10491803278688","0.098360655737705","0.10819672131147","0.10491803278688"
"18 19:20:00","0.83050847457627","59","14","0.33898305084746","0.26779661016949","0.25762711864407","0.23728813559322","0.26779661016949","0.25762711864407"
"18 19:40:00","0.91891891891892","37","5","0.16216216216216","0.14324324324324","0.14054054054054","0.13513513513514","0.14324324324324","0.14054054054054"
"18 20:00:00","0.86111111111111","36","3","0.083333333333333","0.083333333333333","0.083333333333333","0.083333333333333","0.083333333333333","0.083333333333333"
"18 20:20:00","0.94736842105263","19","0","","","","","0","0"
"18 20:40:00","0.81818181818182","22","5","0.45454545454545","0.29545454545455","0.27272727272727","0.22727272727273","0.29545454545455","0.27272727272727"
"19 08:00:00","1","12","1","0.16666666666667","0.10833333333333","0.1","0.083333333333333","0.10833333333333","0.1"
"19 08:20:00","0.8235294117647","34","2","0.088235294117647","0.067647058823529","0.064705882352941","0.058823529411765","0.067647058823529","0.064705882352941"
"19 08:40:00","0.91379310344828","58","5","0.13793103448276","0.10172413793103","0.096551724137931","0.086206896551724","0.10172413793103","0.096551724137931"
"19 09:00:00","0.81395348837209","86","5","0.081395348837209","0.065116279069767","0.062790697674419","0.058139534883721","0.065116279069767","0.062790697674419"
"19 09:20:00","0.90588235294118","85","9","0.15294117647059","0.12","0.11529411764706","0.10588235294118","0.12","0.11529411764706"
"19 09:40:00","0.93181818181818","88","8","0.125","0.10113636363636","0.097727272727273","0.090909090909091","0.10113636363636","0.097727272727273"
"19 10:00:00","0.91780821917808","73","4","0.095890410958904","0.067123287671233","0.063013698630137","0.054794520547945","0.067123287671233","0.063013698630137"
"19 10:20:00","0.91764705882353","85","6","0.10588235294118","0.081176470588235","0.077647058823529","0.070588235294118","0.081176470588235","0.077647058823529"
"19 10:40:00","0.90625","96","7","0.10416666666667","0.082291666666667","0.079166666666667","0.072916666666667","0.082291666666667","0.079166666666667"
"19 11:00:00","0.94623655913978","93","11","0.21505376344086","0.14731182795699","0.13763440860215","0.11827956989247","0.14731182795699","0.13763440860215"
"19 11:20:00","0.9875","80","2","0.05","0.0325","0.03","0.025","0.0325","0.03"
"19 11:40:00","0.96341463414634","82","3","0.048780487804878","0.040243902439024","0.039024390243902","0.036585365853658","0.040243902439024","0.039024390243902"
"19 12:00:00","1","67","2","0.029850746268657","0.029850746268657","0.029850746268657","0.029850746268657","0.029850746268657","0.029850746268657"
"19 12:20:00","0.93333333333333","60","2","0.033333333333333","0.033333333333333","0.033333333333333","0.033333333333333","0.033333333333333","0.033333333333333"
"19 12:40:00","0.92647058823529","68","1","0.014705882352941","0.014705882352941","0.014705882352941","0.014705882352941","0.014705882352941","0.014705882352941"
"19 13:00:00","1","39","0","","","","","0","0"
"19 13:20:00","0.93670886075949","79","4","0.075949367088608","0.058227848101266","0.055696202531645","0.050632911392405","0.058227848101266","0.055696202531645"
"19 13:40:00","0.89247311827957","93","6","0.086021505376344","0.070967741935484","0.068817204301075","0.064516129032258","0.070967741935484","0.068817204301075"
"19 14:00:00","0.89130434782609","92","13","0.19565217391304","0.15760869565217","0.15217391304348","0.14130434782609","0.15760869565217","0.15217391304348"
"19 14:20:00","0.93617021276596","94","8","0.13829787234043","0.10106382978723","0.095744680851064","0.085106382978723","0.10106382978723","0.095744680851064"
"19 14:40:00","0.88235294117647","102","9","0.16666666666667","0.11176470588235","0.10392156862745","0.088235294117647","0.11176470588235","0.10392156862745"
"19 15:00:00","0.95726495726496","117","4","0.05982905982906","0.041880341880342","0.039316239316239","0.034188034188034","0.041880341880342","0.039316239316239"
"19 15:20:00","0.95535714285714","112","3","0.035714285714286","0.029464285714286","0.028571428571429","0.026785714285714","0.029464285714286","0.028571428571429"
"19 15:40:00","0.91964285714286","112","2","0.035714285714286","0.023214285714286","0.021428571428571","0.017857142857143","0.023214285714286","0.021428571428571"
"19 16:00:00","0.98095238095238","105","9","0.11428571428571","0.094285714285714","0.091428571428571","0.085714285714286","0.094285714285714","0.091428571428571"
"19 16:20:00","0.8936170212766","94","7","0.095744680851064","0.080851063829787","0.078723404255319","0.074468085106383","0.080851063829787","0.078723404255319"
"19 16:40:00","0.85897435897436","78","12","0.23076923076923","0.17692307692308","0.16923076923077","0.15384615384615","0.17692307692308","0.16923076923077"
"19 17:00:00","0.84259259259259","108","14","0.18518518518519","0.1462962962963","0.14074074074074","0.12962962962963","0.1462962962963","0.14074074074074"
"19 17:20:00","0.71111111111111","90","25","0.42222222222222","0.32111111111111","0.30666666666667","0.27777777777778","0.32111111111111","0.30666666666667"
"19 17:40:00","0.52380952380952","63","24","0.55555555555556","0.43333333333333","0.41587301587302","0.38095238095238","0.43333333333333","0.41587301587302"
"19 18:00:00","0.70769230769231","65","17","0.4","0.30307692307692","0.28923076923077","0.26153846153846","0.30307692307692","0.28923076923077"
"19 18:20:00","0.63265306122449","49","18","0.51020408163265","0.41020408163265","0.39591836734694","0.36734693877551","0.41020408163265","0.39591836734694"
"19 18:40:00","0.67441860465116","43","21","0.74418604651163","0.56511627906977","0.53953488372093","0.48837209302326","0.56511627906977","0.53953488372093"
"19 19:00:00","0.33333333333333","75","46","0.92","0.70533333333333","0.67466666666667","0.61333333333333","0.70533333333333","0.67466666666667"
"19 19:20:00","0.49230769230769","65","27","0.63076923076923","0.48","0.45846153846154","0.41538461538462","0.48","0.45846153846154"
"19 19:40:00","0.46236559139785","93","50","0.80645161290322","0.61827956989247","0.59139784946236","0.53763440860215","0.61827956989247","0.59139784946236"
