accept_rate,request,long_waiting,longwait_percent1,longwait_percent2,longwait_percent3,longwait_percent4,online_drivers (no data on day 13 - 09:20:00),Percentchange_onlinedrivers,DriverBusyRate,Pricing,Hour,wd1,wd2,wd3,wd4,wd5,wd6,wd7,Request/Supply
0.838383838,99,17,0.252525253,0.195959596,0.171717172,0.187878788,776,0.017038008,0.191815857,1,0.625,0,1,0,0,0,0,0,0.12757732
0.828125,128,25,0.34375,0.23984375,0.1953125,0.225,776,0,0.145966709,1,0.635416667,0,1,0,0,0,0,0,0.164948454
0.758064516,124,30,0.370967742,0.280645161,0.241935484,0.267741935,762,-0.018041237,0.194516971,1,0.645833333,0,1,0,0,0,0,0,0.162729659
0.708333333,96,21,0.333333333,0.253125,0.21875,0.241666667,745,-0.022309711,0.14552737,1,0.65625,0,1,0,0,0,0,0,0.12885906
0.894736842,95,12,0.2,0.148421053,0.126315789,0.141052632,743,-0.002684564,0.139223561,1,0.666666667,0,1,0,0,0,0,0,0.127860027
0.894117647,85,8,0.152941176,0.111764706,0.094117647,0.105882353,713,-0.040376851,0.160167131,1,0.677083333,0,1,0,0,0,0,0,0.119214586
0.949367089,79,6,0.113924051,0.087341772,0.075949367,0.083544304,690,-0.032258065,0.136887608,1,0.6875,0,1,0,0,0,0,0,0.114492754
0.930555556,72,5,0.097222222,0.077777778,0.069444444,0.075,654,-0.052173913,0.145896657,1,0.697916667,0,1,0,0,0,0,0,0.110091743
0.833333333,84,8,0.142857143,0.10952381,0.095238095,0.104761905,615,-0.059633028,0.180936995,1,0.708333333,0,1,0,0,0,0,0,0.136585366
0.922077922,77,8,0.142857143,0.115584416,0.103896104,0.111688312,581,-0.055284553,0.15239726,1,0.71875,0,1,0,0,0,0,0,0.13253012
0.890410959,73,6,0.123287671,0.094520548,0.082191781,0.090410959,555,-0.04475043,0.119856887,1,0.729166667,0,1,0,0,0,0,0,0.131531532
0.941176471,51,5,0.156862745,0.115686275,0.098039216,0.109803922,524,-0.055855856,0.098484848,1,0.739583333,0,1,0,0,0,0,0,0.097328244
0.853333333,75,10,0.2,0.153333333,0.133333333,0.146666667,468,-0.106870229,0.131355932,1,0.75,0,1,0,0,0,0,0,0.16025641
0.907407407,54,7,0.166666667,0.140740741,0.12962963,0.137037037,443,-0.053418803,0.111856823,1,0.760416667,0,1,0,0,0,0,0,0.121896163
0.928571429,56,3,0.071428571,0.058928571,0.053571429,0.057142857,389,-0.121896163,0.089058524,1,0.770833333,0,1,0,0,0,0,0,0.143958869
0.895833333,48,7,0.1875,0.158333333,0.145833333,0.154166667,365,-0.061696658,0.071038251,1,0.78125,0,1,0,0,0,0,0,0.131506849
0.9,40,6,0.25,0.18,0.15,0.17,305,-0.164383562,0.072131148,1,0.791666667,0,1,0,0,0,0,0,0.131147541
0.886363636,44,5,0.159090909,0.127272727,0.113636364,0.122727273,383,0.255737705,0.057291667,1,0.802083333,0,1,0,0,0,0,0,0.114882507
0.794871795,39,2,0.102564103,0.066666667,0.051282051,0.061538462,467,0.219321149,0.10021322,1,0.8125,0,1,0,0,0,0,0,0.083511777
0.884615385,26,3,0.153846154,0.126923077,0.115384615,0.123076923,541,0.158458244,0.091743119,1,0.822916667,0,1,0,0,0,0,0,0.04805915
0.875,40,5,0.225,0.155,0.125,0.145,589,0.088724584,0.113175676,1,0.833333333,0,1,0,0,0,0,0,0.067911715
1,10,1,0.2,0.13,0.1,0.12,626,0.062818336,0.098569157,1.25,0.333333333,0,0,1,0,0,0,0,0.015974441
0.892857143,28,2,0.071428571,0.071428571,0.071428571,0.071428571,648,0.03514377,0.136503067,1.25,0.34375,0,0,1,0,0,0,0,0.043209877
0.964285714,28,2,0.107142857,0.082142857,0.071428571,0.078571429,672,0.037037037,0.155325444,1.25,0.354166667,0,0,1,0,0,0,0,0.041666667
0.931034483,29,1,0.034482759,0.034482759,0.034482759,0.034482759,668,-0.005952381,0.151785714,1.25,0.364583333,0,0,1,0,0,0,0,0.043413174
0.888888889,36,3,0.111111111,0.091666667,0.083333333,0.088888889,668,0,0.172362556,1.25,0.375,0,0,1,0,0,0,0,0.053892216
0.943396226,53,1,0.037735849,0.024528302,0.018867925,0.022641509,660,-0.011976048,0.156626506,1.25,0.385416667,0,0,1,0,0,0,0,0.08030303
0.931034483,58,4,0.086206897,0.074137931,0.068965517,0.072413793,665,0.007575758,0.161434978,1.25,0.395833333,0,0,1,0,0,0,0,0.087218045
0.940298507,67,4,0.104477612,0.073134328,0.059701493,0.068656716,635,-0.045112782,0.1203125,1.25,0.40625,0,0,1,0,0,0,0,0.105511811
0.9,70,4,0.114285714,0.074285714,0.057142857,0.068571429,583,-0.081889764,0.134125637,1.25,0.416666667,0,0,1,0,0,0,0,0.120068611
0.944444444,90,7,0.111111111,0.087777778,0.077777778,0.084444444,559,-0.041166381,0.107964602,1.25,0.427083333,0,0,1,0,0,0,0,0.161001789
0.923076923,91,11,0.186813187,0.140659341,0.120879121,0.134065934,544,-0.026833631,0.132727273,1,0.4375,0,0,1,0,0,0,0,0.167279412
0.925531915,94,8,0.106382979,0.091489362,0.085106383,0.089361702,562,0.033088235,0.104240283,1,0.447916667,0,0,1,0,0,0,0,0.167259786
0.725663717,113,25,0.318584071,0.250442478,0.221238938,0.240707965,583,0.037366548,0.155025554,1,0.458333333,0,0,1,0,0,0,0,0.193825043
0.725274725,91,26,0.472527473,0.341758242,0.285714286,0.323076923,602,0.032590051,0.178217822,1,0.46875,0,0,1,0,0,0,0,0.151162791
0.739726027,73,20,0.397260274,0.310958904,0.273972603,0.298630137,637,0.058139535,0.180404355,1,0.479166667,0,0,1,0,0,0,0,0.114599686
0.844444444,45,11,0.444444444,0.304444444,0.244444444,0.284444444,669,0.050235479,0.1884273,1,0.489583333,0,0,1,0,0,0,0,0.067264574
0.859649123,57,6,0.140350877,0.115789474,0.105263158,0.112280702,688,0.028400598,0.170520231,1,0.5,0,0,1,0,0,0,0,0.082848837
0.886363636,44,8,0.318181818,0.222727273,0.181818182,0.209090909,726,0.055232558,0.171467764,1,0.510416667,0,0,1,0,0,0,0,0.060606061
0.826086957,46,3,0.086956522,0.07173913,0.065217391,0.069565217,717,-0.012396694,0.175,1,0.520833333,0,0,1,0,0,0,0,0.064156206
0.924528302,53,4,0.113207547,0.086792453,0.075471698,0.083018868,730,0.018131102,0.169167804,1,0.53125,0,0,1,0,0,0,0,0.07260274
0.944444444,36,4,0.166666667,0.127777778,0.111111111,0.122222222,747,0.023287671,0.13962766,1,0.541666667,0,0,1,0,0,0,0,0.048192771
0.907407407,54,2,0.074074074,0.048148148,0.037037037,0.044444444,729,-0.024096386,0.136239782,1,0.552083333,0,0,1,0,0,0,0,0.074074074
0.887323944,71,8,0.183098592,0.133802817,0.112676056,0.126760563,695,-0.046639232,0.160458453,1,0.5625,0,0,1,0,0,0,0,0.102158273
0.807228916,83,20,0.34939759,0.273493976,0.240963855,0.262650602,696,0.001438849,0.141630901,1,0.572916667,0,0,1,0,0,0,0,0.119252874
0.834951456,103,21,0.32038835,0.238834951,0.203883495,0.227184466,654,-0.060344828,0.137195122,1,0.583333333,0,0,1,0,0,0,0,0.157492355
0.713235294,136,35,0.397058824,0.299264706,0.257352941,0.285294118,625,-0.044342508,0.114649682,1,0.59375,0,0,1,0,0,0,0,0.2176
0.703703704,81,25,0.469135802,0.356790123,0.308641975,0.340740741,589,-0.0576,0.121621622,1,0.604166667,0,0,1,0,0,0,0,0.137521222
0.905882353,85,26,0.447058824,0.348235294,0.305882353,0.334117647,584,-0.008488964,0.126064736,1,0.614583333,0,0,1,0,0,0,0,0.145547945
0.759124088,137,27,0.328467153,0.23649635,0.197080292,0.223357664,548,-0.061643836,0.110307414,1,0.625,0,0,1,0,0,0,0,0.25
0.828358209,134,36,0.425373134,0.315671642,0.268656716,0.3,491,-0.104014599,0.122983871,1,0.635416667,0,0,1,0,0,0,0,0.272912424
0.784172662,139,26,0.309352518,0.223741007,0.18705036,0.211510791,459,-0.065173116,0.112798265,1,0.645833333,0,0,1,0,0,0,0,0.302832244
0.87755102,98,13,0.163265306,0.141836735,0.132653061,0.13877551,424,-0.076252723,0.08685446,1,0.65625,0,0,1,0,0,0,0,0.231132075
0.925531915,94,21,0.329787234,0.255319149,0.223404255,0.244680851,293,-0.308962264,0.094086022,1,0.666666667,0,0,1,0,0,0,0,0.320819113
0.934782609,92,12,0.217391304,0.156521739,0.130434783,0.147826087,318,0.085324232,0.078717201,1,0.677083333,0,0,1,0,0,0,0,0.289308176
0.940594059,101,9,0.148514851,0.106930693,0.089108911,0.100990099,420,0.320754717,0.099688474,1,0.6875,0,0,1,0,0,0,0,0.24047619
0.920454545,88,9,0.147727273,0.115909091,0.102272727,0.111363636,441,0.05,0.094430993,1,0.697916667,0,0,1,0,0,0,0,0.199546485
0.911392405,79,6,0.113924051,0.087341772,0.075949367,0.083544304,488,0.106575964,0.126252505,1,0.708333333,0,0,1,0,0,0,0,0.161885246
0.84,75,9,0.146666667,0.128,0.12,0.125333333,472,-0.032786885,0.113597246,1,0.71875,0,0,1,0,0,0,0,0.158898305
0.851351351,74,7,0.121621622,0.102702703,0.094594595,0.1,555,0.175847458,0.140625,1,0.729166667,0,0,1,0,0,0,0,0.133333333
0.826666667,75,9,0.173333333,0.136,0.12,0.130666667,535,-0.036036036,0.164723032,1,0.739583333,0,0,1,0,0,0,0,0.140186916
0.951612903,62,3,0.080645161,0.058064516,0.048387097,0.05483871,593,0.108411215,0.19525802,1,0.75,0,0,1,0,0,0,0,0.10455312
0.8875,80,7,0.1375,0.1025,0.0875,0.0975,583,-0.016863406,0.202156334,1,0.760416667,0,0,1,0,0,0,0,0.137221269
0.925925926,54,9,0.259259259,0.194444444,0.166666667,0.185185185,646,0.10806175,0.211021505,1,0.770833333,0,0,1,0,0,0,0,0.083591331
0.890625,64,7,0.15625,0.1234375,0.109375,0.11875,621,-0.03869969,0.206762029,1,0.78125,0,0,1,0,0,0,0,0.103059581
0.886792453,53,9,0.245283019,0.19245283,0.169811321,0.18490566,687,0.106280193,0.21849866,1,0.791666667,0,0,1,0,0,0,0,0.077147016
0.857142857,49,8,0.244897959,0.187755102,0.163265306,0.179591837,629,-0.084425036,0.203856749,1,0.802083333,0,0,1,0,0,0,0,0.077901431
0.787234043,47,6,0.170212766,0.140425532,0.127659574,0.136170213,658,0.046104928,0.166666667,1,0.8125,0,0,1,0,0,0,0,0.071428571
0.934782609,46,5,0.130434783,0.115217391,0.108695652,0.113043478,604,-0.082066869,0.164341085,1,0.822916667,0,0,1,0,0,0,0,0.07615894
0.783783784,37,8,0.378378378,0.264864865,0.216216216,0.248648649,606,0.003311258,0.150554675,1,0.833333333,0,0,1,0,0,0,0,0.061056106
0.894736842,19,2,0.210526316,0.136842105,0.105263158,0.126315789,293,-0.51650165,0.058219178,1,0.333333333,0,0,0,1,0,0,0,0.064846416
0.833333333,18,3,0.333333333,0.216666667,0.166666667,0.2,318,0.085324232,0.047468354,1,0.34375,0,0,0,1,0,0,0,0.056603774
0.925925926,27,1,0.074074074,0.048148148,0.037037037,0.044444444,420,0.320754717,0.059665871,1,0.354166667,0,0,0,1,0,0,0,0.064285714
0.808510638,47,4,0.127659574,0.09787234,0.085106383,0.093617021,441,0.05,0.083900227,1,0.364583333,0,0,0,1,0,0,0,0.106575964
0.733333333,30,7,0.4,0.283333333,0.233333333,0.266666667,488,0.106575964,0.045081967,1,0.375,0,0,0,1,0,0,0,0.06147541
0.875,32,3,0.15625,0.1125,0.09375,0.10625,472,-0.032786885,0.059322034,1,0.385416667,0,0,0,1,0,0,0,0.06779661
0.942307692,52,3,0.076923077,0.063461538,0.057692308,0.061538462,555,0.175847458,0.088129496,1,0.395833333,0,0,0,1,0,0,0,0.093693694
0.925373134,67,7,0.134328358,0.113432836,0.104477612,0.110447761,535,-0.036036036,0.112149533,1,0.40625,0,0,0,1,0,0,0,0.125233645
0.802816901,71,13,0.295774648,0.216901408,0.183098592,0.205633803,593,0.108411215,0.092436975,1,0.416666667,0,0,0,1,0,0,0,0.119730185
0.878378378,74,14,0.256756757,0.209459459,0.189189189,0.202702703,583,-0.016863406,0.111492281,1,0.427083333,0,0,0,1,0,0,0,0.126929674
0.875,88,10,0.159090909,0.127272727,0.113636364,0.122727273,646,0.10806175,0.117465224,1,0.4375,0,0,0,1,0,0,0,0.13622291
0.876712329,73,6,0.123287671,0.094520548,0.082191781,0.090410959,621,-0.03869969,0.101123596,1,0.447916667,0,0,0,1,0,0,0,0.117552335
0.901098901,91,12,0.186813187,0.148351648,0.131868132,0.142857143,687,0.106280193,0.113372093,1,0.458333333,0,0,0,1,0,0,0,0.132459971
0.875,104,15,0.221153846,0.167307692,0.144230769,0.159615385,629,-0.084425036,0.142630745,1,0.46875,0,0,0,1,0,0,0,0.165341812
0.871287129,101,9,0.138613861,0.103960396,0.089108911,0.099009901,658,0.046104928,0.131618759,1,0.479166667,0,0,0,1,0,0,0,0.153495441
0.831168831,77,14,0.298701299,0.216883117,0.181818182,0.205194805,604,-0.082066869,0.102479339,1,0.489583333,0,0,0,1,0,0,0,0.127483444
0.925925926,81,17,0.308641975,0.239506173,0.209876543,0.22962963,606,0.003311258,0.118032787,1,0.5,0,0,0,1,0,0,0,0.133663366
0.842105263,76,20,0.381578947,0.298684211,0.263157895,0.286842105,542,-0.105610561,0.113970588,1,0.510416667,0,0,0,1,0,0,0,0.140221402
0.886792453,53,11,0.320754717,0.241509434,0.20754717,0.230188679,580,0.070110701,0.080756014,1,0.520833333,0,0,0,1,0,0,0,0.09137931
0.811594203,69,13,0.275362319,0.214492754,0.188405797,0.205797101,516,-0.110344828,0.098455598,1,0.53125,0,0,0,1,0,0,0,0.13372093
0.942307692,52,6,0.211538462,0.144230769,0.115384615,0.134615385,556,0.07751938,0.085867621,1,0.541666667,0,0,0,1,0,0,0,0.09352518
0.878787879,66,6,0.121212121,0.1,0.090909091,0.096969697,503,-0.095323741,0.114851485,1,0.552083333,0,0,0,1,0,0,0,0.131212724
0.776119403,67,17,0.313432836,0.271641791,0.253731343,0.265671642,561,0.115308151,0.090909091,1,0.5625,0,0,0,1,0,0,0,0.11942959
0.743902439,82,21,0.402439024,0.3,0.256097561,0.285365854,529,-0.057040998,0.11509434,1,0.572916667,0,0,0,1,0,0,0,0.155009452
0.831775701,107,27,0.38317757,0.291588785,0.252336449,0.278504673,571,0.079395085,0.146341463,1,0.583333333,0,0,0,1,0,0,0,0.187390543
0.87254902,102,34,0.529411765,0.392156863,0.333333333,0.37254902,558,-0.022767075,0.155080214,1,0.59375,0,0,0,1,0,0,0,0.182795699
0.78313253,83,24,0.445783133,0.336144578,0.289156627,0.320481928,626,0.121863799,0.098726115,1,0.604166667,0,0,0,1,0,0,0,0.132587859
0.826086957,115,25,0.295652174,0.240869565,0.217391304,0.233043478,598,-0.044728435,0.149750416,1,0.614583333,0,0,0,1,0,0,0,0.192307692
0.824561404,114,42,0.587719298,0.434210526,0.368421053,0.412280702,670,0.120401338,0.133729569,1,0.625,0,0,0,1,0,0,0,0.170149254
0.857142857,140,22,0.228571429,0.178571429,0.157142857,0.171428571,663,-0.010447761,0.171171171,1,0.635416667,0,0,0,1,0,0,0,0.211161388
0.954954955,111,10,0.126126126,0.100900901,0.09009009,0.097297297,733,0.105580694,0.140136054,1,0.645833333,0,0,0,1,0,0,0,0.151432469
0.948275862,116,8,0.112068966,0.081896552,0.068965517,0.077586207,695,-0.051841746,0.150645624,1,0.65625,0,0,0,1,0,0,0,0.166906475
0.905982906,117,13,0.179487179,0.131623932,0.111111111,0.124786325,741,0.06618705,0.139973082,1,0.666666667,0,0,0,1,0,0,0,0.157894737
0.831932773,119,12,0.134453782,0.11092437,0.100840336,0.107563025,698,-0.05802969,0.135714286,1,0.677083333,0,0,0,1,0,0,0,0.170487106
0.864,125,18,0.176,0.1536,0.144,0.1504,730,0.045845272,0.140710383,1,0.6875,0,0,0,1,0,0,0,0.171232877
0.92,100,9,0.13,0.102,0.09,0.098,680,-0.068493151,0.127753304,1,0.697916667,0,0,0,1,0,0,0,0.147058824
0.871794872,78,11,0.192307692,0.156410256,0.141025641,0.151282051,715,0.051470588,0.093444909,1,0.708333333,0,0,0,1,0,0,0,0.109090909
0.857142857,91,15,0.21978022,0.181318681,0.164835165,0.175824176,639,-0.106293706,0.115805947,1,0.71875,0,0,0,1,0,0,0,0.142410016
0.754901961,102,36,0.558823529,0.414705882,0.352941176,0.394117647,655,0.025039124,0.112977099,1,0.729166667,0,0,0,1,0,0,0,0.155725191
0.880952381,84,17,0.30952381,0.23452381,0.202380952,0.223809524,590,-0.099236641,0.121827411,1,0.739583333,0,0,0,1,0,0,0,0.142372881
0.864864865,74,18,0.351351351,0.275675676,0.243243243,0.264864865,619,0.049152542,0.1,1,0.75,0,0,0,1,0,0,0,0.119547658
0.733333333,60,21,0.55,0.41,0.35,0.39,546,-0.117932149,0.078467153,1,0.760416667,0,0,0,1,0,0,0,0.10989011
0.656716418,67,24,0.567164179,0.420895522,0.358208955,0.4,551,0.009157509,0.077757685,1,0.770833333,0,0,0,1,0,0,0,0.121597096
0.589285714,56,27,0.785714286,0.573214286,0.482142857,0.542857143,460,-0.165154265,0.069414317,1,0.78125,0,0,0,1,0,0,0,0.12173913
0.590909091,44,29,1.090909091,0.788636364,0.659090909,0.745454545,447,-0.02826087,0.053571429,1,0.791666667,0,0,0,1,0,0,0,0.098434004
0.581818182,55,21,0.563636364,0.436363636,0.381818182,0.418181818,365,-0.18344519,0.084931507,1,0.802083333,0,0,0,1,0,0,0,0.150684932
0.461538462,52,29,0.826923077,0.638461538,0.557692308,0.611538462,358,-0.019178082,0.06424581,1,0.8125,0,0,0,1,0,0,0,0.145251397
0.47826087,46,28,0.847826087,0.680434783,0.608695652,0.656521739,298,-0.167597765,0.070234114,1.5,0.822916667,0,0,0,1,0,0,0,0.154362416
0.490909091,55,24,0.618181818,0.490909091,0.436363636,0.472727273,306,0.026845638,0.084690554,1.5,0.833333333,0,0,0,1,0,0,0,0.179738562
0.909090909,22,2,0.090909091,0.090909091,0.090909091,0.090909091,325,0.062091503,0.061538462,1.5,0.333333333,0,0,0,0,1,0,0,0.067692308
0.942857143,35,5,0.171428571,0.151428571,0.142857143,0.148571429,354,0.089230769,0.090651558,1.5,0.34375,0,0,0,0,1,0,0,0.098870056
0.846153846,39,2,0.076923077,0.058974359,0.051282051,0.056410256,453,0.279661017,0.072847682,1.5,0.354166667,0,0,0,0,1,0,0,0.086092715
0.93442623,61,6,0.147540984,0.113114754,0.098360656,0.108196721,459,0.013245033,0.119305857,1.5,0.364583333,0,0,0,0,1,0,0,0.132897603
0.957746479,71,4,0.056338028,0.056338028,0.056338028,0.056338028,529,0.152505447,0.128301887,1.5,0.375,0,0,0,0,1,0,0,0.134215501
0.855072464,69,2,0.043478261,0.033333333,0.028985507,0.031884058,530,0.001890359,0.107344633,1.5,0.385416667,0,0,0,0,1,0,0,0.130188679
0.936170213,94,7,0.106382979,0.084042553,0.074468085,0.080851064,619,0.167924528,0.138709677,1.5,0.395833333,0,0,0,0,1,0,0,0.151857835
0.94047619,84,6,0.107142857,0.082142857,0.071428571,0.078571429,596,-0.037156704,0.128762542,1.5,0.40625,0,0,0,0,1,0,0,0.140939597
0.885714286,105,16,0.219047619,0.172380952,0.152380952,0.165714286,668,0.120805369,0.134529148,1.5,0.416666667,0,0,0,0,1,0,0,0.157185629
0.885057471,87,10,0.183908046,0.135632184,0.114942529,0.128735632,650,-0.026946108,0.113671275,1.5,0.427083333,0,0,0,0,1,0,0,0.133846154
0.892473118,93,12,0.193548387,0.148387097,0.129032258,0.141935484,698,0.073846154,0.111111111,1.5,0.4375,0,0,0,0,1,0,0,0.133237822
0.898989899,99,18,0.252525253,0.203030303,0.181818182,0.195959596,668,-0.042979943,0.132440476,1.5,0.447916667,0,0,0,0,1,0,0,0.148203593
0.843478261,115,21,0.234782609,0.19826087,0.182608696,0.193043478,690,0.032934132,0.132564841,1.5,0.458333333,0,0,0,0,1,0,0,0.166666667
0.863309353,139,35,0.330935252,0.275539568,0.251798561,0.267625899,659,-0.044927536,0.167927383,1.5,0.46875,0,0,0,0,1,0,0,0.210925645
0.925233645,107,18,0.242990654,0.190654206,0.168224299,0.18317757,682,0.034901366,0.139296188,1,0.479166667,0,0,0,0,1,0,0,0.156891496
0.868131868,91,9,0.164835165,0.118681319,0.098901099,0.112087912,657,-0.036656891,0.120243531,1,0.489583333,0,0,0,0,1,0,0,0.138508371
0.963855422,83,5,0.096385542,0.071084337,0.060240964,0.06746988,660,0.00456621,0.118003026,1,0.5,0,0,0,0,1,0,0,0.125757576
0.954545455,66,1,0.015151515,0.015151515,0.015151515,0.015151515,607,-0.08030303,0.10180624,1,0.510416667,0,0,0,0,1,0,0,0.108731466
0.954022989,87,4,0.068965517,0.052873563,0.045977011,0.050574713,638,0.05107084,0.1203125,1,0.520833333,0,0,0,0,1,0,0,0.136363636
0.920634921,63,5,0.111111111,0.088888889,0.079365079,0.085714286,583,-0.086206897,0.097435897,1,0.53125,0,0,0,0,1,0,0,0.10806175
0.961038961,77,4,0.051948052,0.051948052,0.051948052,0.051948052,630,0.080617496,0.115323855,1,0.541666667,0,0,0,0,1,0,0,0.122222222
0.929292929,99,17,0.232323232,0.18989899,0.171717172,0.183838384,577,-0.084126984,0.155979203,1,0.552083333,0,0,0,0,1,0,0,0.171577123
0.950980392,102,18,0.274509804,0.205882353,0.176470588,0.196078431,636,0.102253033,0.147798742,1,0.5625,0,0,0,0,1,0,0,0.160377358
0.853846154,130,20,0.238461538,0.179230769,0.153846154,0.170769231,603,-0.051886792,0.180762852,1,0.572916667,0,0,0,0,1,0,0,0.215588723
0.824074074,108,15,0.212962963,0.161111111,0.138888889,0.153703704,676,0.12106136,0.123893805,1,0.583333333,0,0,0,0,1,0,0,0.159763314
0.810810811,148,39,0.391891892,0.302027027,0.263513514,0.289189189,661,-0.022189349,0.17673716,1,0.59375,0,0,0,0,1,0,0,0.223903177
0.794871795,156,57,0.544871795,0.419230769,0.365384615,0.401282051,722,0.092284418,0.157676349,1,0.604166667,0,0,0,0,1,0,0,0.216066482
0.812154696,181,67,0.55801105,0.426519337,0.370165746,0.407734807,695,-0.037396122,0.19683908,1,0.614583333,0,0,0,0,1,0,0,0.260431655
0.63583815,173,75,0.653179191,0.499421965,0.433526012,0.477456647,755,0.086330935,0.138705416,1,0.625,0,0,0,0,1,0,0,0.229139073
0.752941176,170,66,0.629411765,0.460588235,0.388235294,0.436470588,728,-0.035761589,0.169863014,1,0.635416667,0,0,0,0,1,0,0,0.233516484
0.75308642,162,58,0.524691358,0.408024691,0.358024691,0.391358025,775,0.06456044,0.148908858,1,0.645833333,0,0,0,0,1,0,0,0.209032258
0.773006135,163,65,0.63190184,0.468711656,0.398773006,0.445398773,743,-0.041290323,0.154155496,1,0.65625,0,0,0,0,1,0,0,0.219380888
0.845637584,149,48,0.44966443,0.360402685,0.322147651,0.347651007,789,0.061911171,0.154040404,1,0.666666667,0,0,0,0,1,0,0,0.188846641
0.855172414,145,41,0.393103448,0.315862069,0.282758621,0.304827586,744,-0.057034221,0.159517426,1,0.677083333,0,0,0,0,1,0,0,0.194892473
0.84375,160,30,0.29375,0.219375,0.1875,0.20875,783,0.052419355,0.156687898,1.2,0.6875,0,0,0,0,1,0,0,0.204342273
0.867256637,113,15,0.17699115,0.146017699,0.132743363,0.14159292,727,-0.071519796,0.128767123,1.2,0.697916667,0,0,0,0,1,0,0,0.155433287
0.888888889,90,13,0.211111111,0.164444444,0.144444444,0.157777778,764,0.050894085,0.102998696,1.2,0.708333333,0,0,0,0,1,0,0,0.117801047
0.848214286,112,22,0.3125,0.23125,0.196428571,0.219642857,707,-0.07460733,0.128169014,1.2,0.71875,0,0,0,0,1,0,0,0.158415842
0.852941176,102,17,0.235294118,0.187254902,0.166666667,0.180392157,744,0.052333805,0.109479306,1.2,0.729166667,0,0,0,0,1,0,0,0.137096774
0.855769231,104,23,0.326923077,0.252884615,0.221153846,0.242307692,650,-0.126344086,0.131498471,1.2,0.739583333,0,0,0,0,1,0,0,0.16
0.784946237,93,26,0.408602151,0.31827957,0.279569892,0.305376344,655,0.007692308,0.104704097,1.2,0.75,0,0,0,0,1,0,0,0.141984733
0.716216216,148,54,0.554054054,0.421621622,0.364864865,0.402702703,589,-0.100763359,0.172588832,1.2,0.760416667,0,0,0,0,1,0,0,0.251273345
0.758333333,120,37,0.5,0.365833333,0.308333333,0.346666667,618,0.049235993,0.14331723,1.2,0.770833333,0,0,0,0,1,0,0,0.194174757
0.840909091,88,29,0.488636364,0.377272727,0.329545455,0.361363636,556,-0.100323625,0.123655914,1.2,0.78125,0,0,0,0,1,0,0,0.158273381
0.723404255,94,25,0.436170213,0.317021277,0.265957447,0.3,571,0.026978417,0.113240418,1.2,0.791666667,0,0,0,0,1,0,0,0.164623468
0.739130435,92,22,0.358695652,0.275,0.239130435,0.263043478,491,-0.140105079,0.130081301,1.2,0.802083333,0,0,0,0,1,0,0,0.187372709
0.792682927,82,17,0.317073171,0.240243902,0.207317073,0.229268293,493,0.00407332,0.119191919,1,0.8125,0,0,0,0,1,0,0,0.1663286
0.769230769,78,14,0.243589744,0.198717949,0.179487179,0.192307692,423,-0.14198783,0.136470588,1,0.822916667,0,0,0,0,1,0,0,0.184397163
0.853658537,41,4,0.146341463,0.112195122,0.097560976,0.107317073,418,-0.011820331,0.076009501,1,0.833333333,0,0,0,0,1,0,0,0.098086124
0.833333333,24,5,0.208333333,0.208333333,0.208333333,0.208333333,288,-0.311004785,0.069686411,1,0.333333333,0,0,0,0,1,0,0,0.083333333
0.958333333,24,2,0.083333333,0.083333333,0.083333333,0.083333333,294,0.020833333,0.078767123,1,0.34375,0,0,0,0,1,0,0,0.081632653
0.794117647,34,2,0.088235294,0.067647059,0.058823529,0.064705882,400,0.360544218,0.065326633,1,0.354166667,0,0,0,0,1,0,0,0.085
0.981132075,53,1,0.037735849,0.024528302,0.018867925,0.022641509,397,-0.0075,0.121518987,1,0.364583333,0,0,0,0,1,0,0,0.133501259
0.964285714,28,0,,,,,497,0.251889169,0.054325956,1,0.375,0,0,0,0,1,0,0,0.056338028
0.980392157,51,0,,,,,500,0.006036217,0.098,1,0.385416667,0,0,0,0,1,0,0,0.102
0.901960784,51,0,,,,,561,0.122,0.081705151,1,0.395833333,0,0,0,0,1,0,0,0.090909091
0.916666667,48,1,0.020833333,0.020833333,0.020833333,0.020833333,549,-0.021390374,0.079854809,1,0.40625,0,0,0,0,1,0,0,0.087431694
0.927536232,69,6,0.115942029,0.095652174,0.086956522,0.092753623,624,0.136612022,0.100638978,1,0.416666667,0,0,0,0,1,0,0,0.110576923
0.964912281,57,3,0.070175439,0.057894737,0.052631579,0.056140351,186,-0.701923077,0.290322581,1,0.427083333,0,0,0,0,1,0,0,0.306451613
0.934210526,76,3,0.065789474,0.047368421,0.039473684,0.044736842,646,2.47311828,0.102009274,1,0.4375,0,0,0,0,1,0,0,0.117647059
0.887096774,62,3,0.048387097,0.048387097,0.048387097,0.048387097,610,-0.055727554,0.088379705,1,0.447916667,0,0,0,0,1,0,0,0.101639344
0.875,88,10,0.136363636,0.120454545,0.113636364,0.118181818,662,0.085245902,0.111445783,1,0.458333333,0,0,0,0,1,0,0,0.132930514
0.942028986,69,2,0.043478261,0.033333333,0.028985507,0.031884058,605,-0.086102719,0.105785124,1,0.46875,0,0,0,0,1,0,0,0.114049587
0.946236559,93,9,0.150537634,0.112903226,0.096774194,0.107526882,638,0.054545455,0.131661442,1,0.479166667,0,0,0,0,1,0,0,0.145768025
0.893939394,66,9,0.166666667,0.145454545,0.136363636,0.142424242,580,-0.090909091,0.101724138,1,0.489583333,0,0,0,0,1,0,0,0.113793103
