time_window,accept_rate,request,long_waiting,longwait_percent1,longwait_percent2,longwait_percent3,longwait_percent4
18 14:00:00,0.9375,144,12,0.125,0.09583333333333334,0.08333333333333333,0.09166666666666666
18 14:20:00,0.8527131782945736,129,13,0.16279069767441862,0.11937984496124031,0.10077519379844961,0.11317829457364341
18 14:40:00,0.9568345323741008,139,13,0.1223021582733813,0.10215827338129496,0.09352517985611511,0.09928057553956834
18 15:00:00,0.9253731343283582,134,12,0.1417910447761194,0.10522388059701493,0.08955223880597014,0.1
18 15:20:00,0.9305555555555556,144,8,0.09722222222222222,0.06805555555555556,0.05555555555555555,0.06388888888888888
18 15:40:00,0.9385964912280702,114,2,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806
18 16:00:00,0.9663865546218487,119,3,0.03361344537815126,0.02773109243697479,0.025210084033613446,0.02689075630252101
18 16:20:00,0.9230769230769231,104,1,0.019230769230769232,0.0125,0.009615384615384616,0.011538461538461537
18 16:40:00,0.9459459459459459,111,12,0.18018018018018017,0.12972972972972974,0.10810810810810811,0.12252252252252252
18 17:00:00,0.9431818181818182,88,9,0.1590909090909091,0.11931818181818182,0.10227272727272728,0.11363636363636363
18 17:20:00,0.8217821782178217,101,10,0.13861386138613863,0.11089108910891088,0.09900990099009901,0.10693069306930694
18 17:40:00,0.898876404494382,89,16,0.25842696629213485,0.20337078651685395,0.1797752808988764,0.19550561797752808
18 18:00:00,0.9325842696629213,89,4,0.06741573033707865,0.051685393258426963,0.0449438202247191,0.04943820224719102
18 18:20:00,0.9069767441860465,86,6,0.10465116279069768,0.08023255813953489,0.06976744186046512,0.07674418604651162
18 18:40:00,0.9186046511627907,86,4,0.09302325581395349,0.06046511627906977,0.046511627906976744,0.05581395348837209
18 19:00:00,0.921875,64,7,0.109375,0.109375,0.109375,0.109375
18 19:20:00,0.9242424242424242,66,6,0.13636363636363635,0.10454545454545455,0.09090909090909091,0.09999999999999999
18 19:40:00,0.9375,48,1,0.041666666666666664,0.027083333333333334,0.020833333333333332,0.024999999999999998
18 20:00:00,0.9722222222222222,36,0,,,,
18 20:20:00,0.9354838709677419,31,1,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903
18 20:40:00,0.7272727272727273,33,6,0.2727272727272727,0.2090909090909091,0.18181818181818182,0.19999999999999998
19 08:00:00,0.5555555555555556,18,7,0.7222222222222222,0.48888888888888893,0.3888888888888889,0.4555555555555555
19 08:20:00,0.7272727272727273,44,18,0.6363636363636364,0.4772727272727273,0.4090909090909091,0.45454545454545453
19 08:40:00,0.9210526315789473,76,18,0.3684210526315789,0.27631578947368424,0.23684210526315788,0.2631578947368421
19 09:00:00,0.83,100,30,0.47,0.35100000000000003,0.3,0.33399999999999996
19 09:20:00,0.8,160,48,0.4625,0.34875,0.3,0.3325
19 09:40:00,0.7553191489361702,188,79,0.6436170212765957,0.48723404255319147,0.42021276595744683,0.46489361702127663
19 10:00:00,0.6865671641791045,201,82,0.5621890547263682,0.45422885572139304,0.4079601990049751,0.43880597014925377
19 10:20:00,0.7088607594936709,237,103,0.6497890295358649,0.4991561181434599,0.4345991561181435,0.4776371308016878
19 10:40:00,0.5587044534412956,247,138,0.8663967611336032,0.6510121457489879,0.5587044534412956,0.620242914979757
19 11:00:00,0.5292096219931272,291,165,0.8384879725085911,0.6484536082474226,0.5670103092783505,0.6213058419243986
19 11:20:00,0.532608695652174,276,162,0.8442028985507246,0.6641304347826087,0.5869565217391305,0.6384057971014492
19 11:40:00,0.5958333333333333,240,139,0.8416666666666667,0.6579166666666667,0.5791666666666667,0.6316666666666666
19 12:00:00,0.6238095238095238,210,111,0.8,0.61,0.5285714285714286,0.5828571428571429
19 12:20:00,0.6987179487179487,156,71,0.6794871794871795,0.5224358974358975,0.4551282051282051,0.5
19 12:40:00,0.6830601092896175,183,83,0.6775956284153005,0.5207650273224044,0.453551912568306,0.49836065573770494
19 13:00:00,0.6390243902439025,205,104,0.7317073170731707,0.5746341463414634,0.5073170731707317,0.5521951219512196
19 13:20:00,0.5741444866920152,263,141,0.8326996197718631,0.6250950570342205,0.5361216730038023,0.5954372623574145
19 13:40:00,0.55,260,147,0.8269230769230769,0.6438461538461538,0.5653846153846154,0.6176923076923077
19 14:00:00,0.3560371517027864,323,210,0.9411764705882353,0.7374613003095974,0.6501547987616099,0.708359133126935
19 14:20:00,0.4114583333333333,384,240,0.9088541666666666,0.7101562499999999,0.625,0.6817708333333333
19 14:40:00,0.33966745843230406,421,304,1.1377672209026128,0.8467933491686461,0.7220902612826603,0.8052256532066508
19 15:00:00,0.3746898263027295,403,292,1.064516129032258,0.8265508684863524,0.7245657568238213,0.7925558312655087
19 15:20:00,0.3462603878116344,361,248,1.0581717451523547,0.7983379501385042,0.6869806094182825,0.761218836565097
19 15:40:00,0.3875338753387534,369,237,1.0,0.7495934959349594,0.6422764227642277,0.713821138211382
19 16:00:00,0.40634920634920635,315,215,0.9904761904761905,0.7749206349206349,0.6825396825396826,0.7441269841269842
19 16:20:00,0.40390879478827363,307,179,0.8827361563517915,0.6729641693811075,0.5830618892508144,0.6429967426710098
19 16:40:00,0.4874551971326165,279,173,0.974910394265233,0.7265232974910394,0.6200716845878136,0.6910394265232975
19 17:00:00,0.5,260,162,0.8884615384615384,0.7026923076923076,0.6230769230769231,0.6761538461538462
19 17:20:00,0.491869918699187,246,137,0.8617886178861789,0.6483739837398373,0.556910569105691,0.6178861788617886
19 17:40:00,0.4689922480620155,258,161,0.9457364341085271,0.7205426356589147,0.624031007751938,0.6883720930232557
19 18:00:00,0.4248927038626609,233,144,0.9313304721030042,0.7120171673819743,0.6180257510729614,0.68068669527897
19 18:20:00,0.34545454545454546,220,150,1.0681818181818181,0.7977272727272727,0.6818181818181818,0.759090909090909
19 18:40:00,0.4104803493449782,229,142,0.9039301310043668,0.7052401746724891,0.6200873362445415,0.6768558951965066
19 19:00:00,0.4142857142857143,210,137,0.9476190476190476,0.7409523809523809,0.6523809523809524,0.7114285714285714
19 19:20:00,0.5060975609756098,164,101,0.9146341463414634,0.7054878048780489,0.6158536585365854,0.6756097560975609
19 19:40:00,0.5323741007194245,139,65,0.7050359712230215,0.5388489208633094,0.4676258992805755,0.5151079136690647
19 20:00:00,0.6854838709677419,124,53,0.6370967741935484,0.49032258064516127,0.4274193548387097,0.4693548387096774
19 20:20:00,0.6447368421052632,76,21,0.4605263157894737,0.33157894736842103,0.27631578947368424,0.31315789473684214
19 20:40:00,0.5384615384615384,78,32,0.6153846153846154,0.4717948717948718,0.41025641025641024,0.45128205128205134
20 08:00:00,0.7,20,6,0.45,0.34500000000000003,0.3,0.32999999999999996
20 08:20:00,0.92,25,3,0.24,0.156,0.12,0.14400000000000002
20 08:40:00,0.9166666666666666,48,4,0.125,0.09583333333333333,0.08333333333333333,0.09166666666666667
20 09:00:00,0.8695652173913043,69,7,0.14492753623188406,0.1144927536231884,0.10144927536231885,0.11014492753623188
20 09:20:00,0.8681318681318682,91,13,0.1978021978021978,0.15934065934065933,0.14285714285714285,0.15384615384615385
20 09:40:00,0.8672566371681416,113,16,0.20353982300884957,0.16017699115044248,0.1415929203539823,0.15398230088495574
20 10:00:00,0.9230769230769231,91,15,0.25274725274725274,0.1912087912087912,0.16483516483516483,0.18241758241758244
20 10:20:00,0.9479166666666666,96,9,0.11458333333333333,0.09999999999999999,0.09375,0.09791666666666667
20 10:40:00,0.9326923076923077,104,11,0.1346153846153846,0.11442307692307693,0.10576923076923077,0.11153846153846153
20 11:00:00,0.9327731092436975,119,12,0.14285714285714285,0.1134453781512605,0.10084033613445378,0.1092436974789916
20 11:20:00,0.8901098901098901,91,11,0.16483516483516483,0.13406593406593406,0.12087912087912088,0.12967032967032968
20 11:40:00,0.9150943396226415,106,11,0.16981132075471697,0.12358490566037736,0.10377358490566038,0.1169811320754717
20 12:00:00,0.8230088495575221,113,26,0.36283185840707965,0.26991150442477874,0.23008849557522124,0.25663716814159293
20 12:20:00,0.9305555555555556,72,19,0.3888888888888889,0.3013888888888889,0.2638888888888889,0.2888888888888889
20 12:40:00,0.868421052631579,76,7,0.11842105263157894,0.09999999999999999,0.09210526315789473,0.09736842105263159
20 13:00:00,0.9230769230769231,65,4,0.1076923076923077,0.07538461538461538,0.06153846153846154,0.07076923076923076
20 13:20:00,0.9466666666666667,75,7,0.14666666666666667,0.10933333333333332,0.09333333333333334,0.104
20 13:40:00,0.9605263157894737,76,8,0.15789473684210525,0.12105263157894736,0.10526315789473684,0.11578947368421054
20 14:00:00,0.971830985915493,71,5,0.08450704225352113,0.07464788732394366,0.07042253521126761,0.07323943661971831
20 14:20:00,0.9438202247191011,89,3,0.0449438202247191,0.03707865168539325,0.033707865168539325,0.035955056179775284
20 14:40:00,0.9487179487179487,117,6,0.09401709401709402,0.0641025641025641,0.05128205128205128,0.05982905982905983
20 15:00:00,0.9292035398230089,113,11,0.13274336283185842,0.1079646017699115,0.09734513274336283,0.10442477876106196
20 15:20:00,0.9029126213592233,103,8,0.10679611650485436,0.08640776699029126,0.07766990291262135,0.08349514563106795
20 15:40:00,0.9495798319327731,119,7,0.09243697478991597,0.06890756302521008,0.058823529411764705,0.06554621848739496
20 16:00:00,0.9245283018867925,106,6,0.07547169811320754,0.062264150943396226,0.05660377358490566,0.06037735849056604
20 16:20:00,0.8947368421052632,114,5,0.06140350877192982,0.04912280701754386,0.043859649122807015,0.04736842105263158
20 16:40:00,0.9166666666666666,96,6,0.10416666666666667,0.075,0.0625,0.07083333333333333
20 17:00:00,0.8740157480314961,127,18,0.1968503937007874,0.1582677165354331,0.14173228346456693,0.152755905511811
20 17:20:00,0.8387096774193549,93,20,0.3333333333333333,0.25053763440860216,0.21505376344086022,0.23870967741935484
20 17:40:00,0.9058823529411765,85,2,0.047058823529411764,0.03058823529411765,0.023529411764705882,0.028235294117647056
20 18:00:00,0.8877551020408163,98,14,0.17346938775510204,0.1520408163265306,0.14285714285714285,0.1489795918367347
20 18:20:00,0.8860759493670886,79,10,0.20253164556962025,0.14936708860759496,0.12658227848101267,0.14177215189873416
20 18:40:00,0.9069767441860465,86,12,0.22093023255813954,0.16395348837209303,0.13953488372093023,0.1558139534883721
20 19:00:00,0.7586206896551724,87,13,0.22988505747126436,0.1735632183908046,0.14942528735632185,0.16551724137931034
20 19:20:00,0.8888888888888888,54,11,0.3148148148148148,0.23703703703703705,0.2037037037037037,0.22592592592592592
20 19:40:00,0.9583333333333334,48,4,0.14583333333333334,0.10208333333333335,0.08333333333333333,0.09583333333333333
20 20:00:00,0.9117647058823529,34,4,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
20 20:20:00,0.84,25,5,0.4,0.26,0.2,0.24
20 20:40:00,0.875,16,4,0.4375,0.30625,0.25,0.2875
21 08:00:00,0.9090909090909091,11,2,0.36363636363636365,0.23636363636363636,0.18181818181818182,0.21818181818181817
21 08:20:00,0.8064516129032258,31,8,0.2903225806451613,0.267741935483871,0.25806451612903225,0.264516129032258
21 08:40:00,0.8571428571428571,35,8,0.34285714285714286,0.26285714285714284,0.22857142857142856,0.25142857142857145
21 09:00:00,0.9666666666666667,30,6,0.3,0.23,0.2,0.22
21 09:20:00,0.8867924528301887,53,10,0.2830188679245283,0.2169811320754717,0.18867924528301888,0.20754716981132076
21 09:40:00,0.8269230769230769,52,4,0.15384615384615385,0.1,0.07692307692307693,0.0923076923076923
21 10:00:00,0.8805970149253731,67,8,0.208955223880597,0.14626865671641792,0.11940298507462686,0.1373134328358209
21 10:20:00,0.8309859154929577,71,6,0.14084507042253522,0.10140845070422536,0.08450704225352113,0.09577464788732394
21 10:40:00,0.8734177215189873,79,6,0.12658227848101267,0.09113924050632911,0.0759493670886076,0.08607594936708861
21 11:00:00,0.9382716049382716,81,8,0.18518518518518517,0.12469135802469135,0.09876543209876543,0.11604938271604939
21 11:20:00,0.8636363636363636,88,19,0.29545454545454547,0.23977272727272728,0.2159090909090909,0.2318181818181818
21 11:40:00,0.9285714285714286,84,5,0.08333333333333333,0.06666666666666667,0.05952380952380952,0.0642857142857143
21 12:00:00,0.9824561403508771,57,3,0.07017543859649122,0.05789473684210526,0.05263157894736842,0.056140350877192984
21 12:20:00,0.9615384615384616,52,2,0.07692307692307693,0.05,0.038461538461538464,0.04615384615384615
21 12:40:00,0.8909090909090909,55,4,0.12727272727272726,0.0890909090909091,0.07272727272727272,0.08363636363636363
21 13:00:00,0.9583333333333334,48,5,0.14583333333333334,0.11666666666666665,0.10416666666666667,0.1125
21 13:20:00,0.9375,48,0,,,,
21 13:40:00,0.9607843137254902,51,2,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098
21 14:00:00,0.9152542372881356,59,1,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288
21 14:20:00,0.9850746268656716,67,0,,,,
21 14:40:00,0.9523809523809523,63,1,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872
21 15:00:00,0.9558823529411765,68,1,0.029411764705882353,0.01911764705882353,0.014705882352941176,0.01764705882352941
21 15:20:00,0.9710144927536232,69,0,,,,
21 15:40:00,0.9583333333333334,96,2,0.03125,0.02395833333333333,0.020833333333333332,0.02291666666666667
21 16:00:00,0.875,96,7,0.11458333333333333,0.08541666666666665,0.07291666666666667,0.08125
21 16:20:00,0.8481012658227848,79,6,0.13924050632911392,0.0949367088607595,0.0759493670886076,0.08860759493670886
21 16:40:00,0.8351648351648352,91,16,0.25274725274725274,0.19890109890109892,0.17582417582417584,0.1912087912087912
21 17:00:00,0.8901098901098901,91,13,0.21978021978021978,0.16593406593406593,0.14285714285714285,0.15824175824175823
21 17:20:00,0.8695652173913043,92,15,0.2391304347826087,0.1858695652173913,0.16304347826086957,0.1782608695652174
21 17:40:00,0.8478260869565217,92,19,0.32608695652173914,0.2423913043478261,0.20652173913043478,0.23043478260869565
21 18:00:00,0.8426966292134831,89,13,0.23595505617977527,0.17303370786516856,0.14606741573033707,0.16404494382022472
21 18:20:00,0.8452380952380952,84,23,0.4166666666666667,0.3166666666666667,0.27380952380952384,0.30238095238095236
21 18:40:00,0.9,70,5,0.08571428571428572,0.0757142857142857,0.07142857142857142,0.07428571428571429
21 19:00:00,0.8043478260869565,46,5,0.10869565217391304,0.10869565217391304,0.10869565217391304,0.10869565217391304
21 19:20:00,0.9245283018867925,53,4,0.09433962264150944,0.08113207547169811,0.07547169811320754,0.07924528301886793
21 19:40:00,0.9375,48,6,0.16666666666666666,0.13749999999999998,0.125,0.13333333333333333
21 20:00:00,0.8536585365853658,41,4,0.1951219512195122,0.12682926829268293,0.0975609756097561,0.11707317073170731
21 20:20:00,0.8888888888888888,27,2,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407
21 20:40:00,0.6666666666666666,24,4,0.25,0.19166666666666665,0.16666666666666666,0.18333333333333335
22 08:00:00,1.0,14,2,0.2857142857142857,0.18571428571428572,0.14285714285714285,0.17142857142857143
22 08:20:00,0.8285714285714286,35,4,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428
22 08:40:00,0.9032258064516129,62,2,0.04838709677419355,0.037096774193548385,0.03225806451612903,0.035483870967741936
22 09:00:00,0.9629629629629629,81,4,0.07407407407407407,0.05679012345679012,0.04938271604938271,0.054320987654320994
22 09:20:00,0.9534883720930233,86,11,0.18604651162790697,0.14534883720930233,0.12790697674418605,0.13953488372093023
22 09:40:00,0.9651162790697675,86,3,0.046511627906976744,0.03837209302325581,0.03488372093023256,0.037209302325581395
22 10:00:00,0.963302752293578,109,9,0.12844036697247707,0.0963302752293578,0.08256880733944955,0.09174311926605505
22 10:20:00,0.9206349206349206,126,13,0.1746031746031746,0.12460317460317459,0.10317460317460317,0.11746031746031746
22 10:40:00,0.8269230769230769,156,24,0.25,0.18269230769230768,0.15384615384615385,0.17307692307692307
22 11:00:00,0.8395061728395061,162,25,0.2222222222222222,0.17469135802469135,0.15432098765432098,0.16790123456790124
22 11:20:00,0.8869565217391304,115,19,0.22608695652173913,0.18347826086956523,0.16521739130434782,0.17739130434782607
22 11:40:00,0.9473684210526315,76,6,0.13157894736842105,0.09473684210526316,0.07894736842105263,0.08947368421052632
22 12:00:00,0.9333333333333333,75,5,0.09333333333333334,0.07466666666666666,0.06666666666666667,0.07200000000000001
22 12:20:00,0.8918918918918919,74,6,0.13513513513513514,0.0972972972972973,0.08108108108108109,0.09189189189189188
22 12:40:00,0.8985507246376812,69,10,0.21739130434782608,0.16666666666666666,0.14492753623188406,0.15942028985507245
22 13:00:00,0.8795180722891566,83,7,0.10843373493975904,0.09156626506024096,0.08433734939759036,0.0891566265060241
22 13:20:00,0.8505747126436781,87,10,0.1839080459770115,0.135632183908046,0.11494252873563218,0.12873563218390804
22 13:40:00,0.9065420560747663,107,13,0.18691588785046728,0.1411214953271028,0.12149532710280374,0.13457943925233645
22 14:00:00,0.8709677419354839,155,20,0.18064516129032257,0.14451612903225805,0.12903225806451613,0.13935483870967744
22 14:20:00,0.9007633587786259,131,17,0.20610687022900764,0.15267175572519084,0.1297709923664122,0.1450381679389313
22 14:40:00,0.9157303370786517,178,22,0.1853932584269663,0.14213483146067415,0.12359550561797752,0.13595505617977527
22 15:00:00,0.9205298013245033,151,21,0.2052980132450331,0.15894039735099338,0.1390728476821192,0.152317880794702
22 15:20:00,0.8662790697674418,172,22,0.18604651162790697,0.14534883720930233,0.12790697674418605,0.13953488372093023
22 15:40:00,0.9466666666666667,150,16,0.14666666666666667,0.11866666666666667,0.10666666666666667,0.11466666666666667
22 16:00:00,0.9241379310344827,145,10,0.10344827586206896,0.07931034482758621,0.06896551724137931,0.07586206896551724
22 16:20:00,0.9327731092436975,119,6,0.10084033613445378,0.06554621848739496,0.05042016806722689,0.06050420168067227
22 16:40:00,0.9380530973451328,113,8,0.11504424778761062,0.084070796460177,0.07079646017699115,0.07964601769911504
22 17:00:00,0.9550561797752809,89,7,0.11235955056179775,0.08876404494382023,0.07865168539325842,0.08539325842696628
22 17:20:00,0.9052631578947369,95,7,0.09473684210526316,0.08,0.07368421052631578,0.07789473684210527
22 17:40:00,0.912621359223301,103,9,0.11650485436893204,0.09611650485436894,0.08737864077669903,0.09320388349514563
22 18:00:00,0.9240506329113924,79,9,0.16455696202531644,0.1291139240506329,0.11392405063291139,0.12405063291139241
22 18:20:00,0.8913043478260869,92,5,0.09782608695652174,0.06739130434782609,0.05434782608695652,0.06304347826086956
22 18:40:00,0.927536231884058,69,1,0.028985507246376812,0.01884057971014493,0.014492753623188406,0.017391304347826087
22 19:00:00,0.8783783783783784,74,4,0.08108108108108109,0.06216216216216216,0.05405405405405406,0.05945945945945946
22 19:20:00,0.8783783783783784,74,4,0.0945945945945946,0.06621621621621622,0.05405405405405406,0.06216216216216216
22 19:40:00,0.9795918367346939,49,2,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224
22 20:00:00,1.0,28,0,,,,
22 20:20:00,0.9047619047619048,21,2,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523
22 20:40:00,1.0,16,0,,,,
23 08:00:00,0.85,20,2,0.15,0.11499999999999999,0.1,0.11000000000000001
23 08:20:00,0.95,40,6,0.2,0.16499999999999998,0.15,0.16
23 08:40:00,0.9777777777777777,45,2,0.06666666666666667,0.05111111111111111,0.044444444444444446,0.04888888888888889
23 09:00:00,0.9605263157894737,76,3,0.06578947368421052,0.04736842105263158,0.039473684210526314,0.04473684210526316
23 09:20:00,0.96,75,4,0.09333333333333334,0.06533333333333334,0.05333333333333334,0.06133333333333333
23 09:40:00,0.9285714285714286,98,5,0.07142857142857142,0.05714285714285714,0.05102040816326531,0.05510204081632653
23 10:00:00,0.8857142857142857,105,11,0.14285714285714285,0.11619047619047618,0.10476190476190476,0.11238095238095239
23 10:20:00,0.9224806201550387,129,8,0.08527131782945736,0.06899224806201551,0.06201550387596899,0.06666666666666667
23 10:40:00,0.9391304347826087,115,13,0.17391304347826086,0.13130434782608696,0.11304347826086956,0.12521739130434784
23 11:00:00,0.9124087591240876,137,22,0.24817518248175183,0.18686131386861315,0.16058394160583941,0.17810218978102188
23 11:20:00,0.855072463768116,138,26,0.3333333333333333,0.2318840579710145,0.18840579710144928,0.21739130434782608
23 11:40:00,0.9,100,11,0.18,0.131,0.11,0.124
23 12:00:00,0.9702970297029703,101,7,0.0891089108910891,0.07524752475247524,0.06930693069306931,0.07326732673267328
23 12:20:00,0.921875,64,8,0.171875,0.1390625,0.125,0.134375
23 12:40:00,0.9178082191780822,73,5,0.1232876712328767,0.08493150684931507,0.0684931506849315,0.07945205479452054
23 13:00:00,0.9473684210526315,95,4,0.07368421052631578,0.05157894736842106,0.042105263157894736,0.04842105263157894
23 13:20:00,0.88,100,16,0.26,0.19,0.16,0.18
23 13:40:00,0.9,130,11,0.11538461538461539,0.09384615384615384,0.08461538461538462,0.09076923076923077
23 14:00:00,0.8933333333333333,150,10,0.10666666666666667,0.07866666666666668,0.06666666666666667,0.07466666666666666
23 14:20:00,0.8556701030927835,194,31,0.23711340206185566,0.18298969072164947,0.15979381443298968,0.17525773195876287
23 14:40:00,0.8520710059171598,169,42,0.3609467455621302,0.2822485207100592,0.2485207100591716,0.2710059171597633
23 15:00:00,0.8734177215189873,158,25,0.24050632911392406,0.1829113924050633,0.15822784810126583,0.17468354430379748
23 15:20:00,0.8982035928143712,167,18,0.16167664670658682,0.12395209580838323,0.10778443113772455,0.11856287425149702
23 15:40:00,0.9426751592356688,157,5,0.05732484076433121,0.03949044585987261,0.03184713375796178,0.03694267515923567
23 16:00:00,0.9649122807017544,114,4,0.05263157894736842,0.04035087719298245,0.03508771929824561,0.03859649122807018
23 16:20:00,0.9448818897637795,127,2,0.031496062992125984,0.02047244094488189,0.015748031496062992,0.01889763779527559
23 16:40:00,0.9272727272727272,110,10,0.14545454545454545,0.10727272727272728,0.09090909090909091,0.10181818181818181
23 17:00:00,0.9491525423728814,118,6,0.0847457627118644,0.061016949152542375,0.05084745762711865,0.0576271186440678
23 17:20:00,0.8625954198473282,131,18,0.22137404580152673,0.16259541984732825,0.13740458015267176,0.15419847328244274
23 17:40:00,0.8305084745762712,118,17,0.2033898305084746,0.16186440677966102,0.1440677966101695,0.1559322033898305
23 18:00:00,0.8559322033898306,118,27,0.2966101694915254,0.24915254237288134,0.2288135593220339,0.2423728813559322
23 18:20:00,0.8108108108108109,111,21,0.27927927927927926,0.21621621621621623,0.1891891891891892,0.2072072072072072
23 18:40:00,0.8736842105263158,95,9,0.1368421052631579,0.10736842105263157,0.09473684210526316,0.10315789473684212
23 19:00:00,0.9047619047619048,84,14,0.2857142857142857,0.20238095238095238,0.16666666666666666,0.19047619047619047
23 19:20:00,0.8767123287671232,73,7,0.1506849315068493,0.11232876712328767,0.0958904109589041,0.10684931506849314
23 19:40:00,0.8636363636363636,66,14,0.3333333333333333,0.24848484848484848,0.21212121212121213,0.23636363636363636
23 20:00:00,0.9387755102040817,49,1,0.04081632653061224,0.02653061224489796,0.02040816326530612,0.024489795918367346
23 20:20:00,0.9230769230769231,39,3,0.1282051282051282,0.09230769230769231,0.07692307692307693,0.08717948717948718
23 20:40:00,0.925,40,2,0.075,0.057499999999999996,0.05,0.05500000000000001
24 08:00:00,0.7333333333333333,15,4,0.4,0.30666666666666664,0.26666666666666666,0.29333333333333333
24 08:20:00,0.6875,32,12,0.5625,0.43125,0.375,0.4125
24 08:40:00,0.9090909090909091,33,2,0.09090909090909091,0.06969696969696969,0.06060606060606061,0.06666666666666667
24 09:00:00,0.9555555555555556,45,4,0.1111111111111111,0.09555555555555555,0.08888888888888889,0.09333333333333334
24 09:20:00,1.0,55,3,0.09090909090909091,0.06545454545454546,0.05454545454545454,0.061818181818181814
24 09:40:00,0.9836065573770492,61,0,,,,
24 10:00:00,0.9375,112,8,0.10714285714285714,0.08214285714285714,0.07142857142857142,0.07857142857142858
24 10:20:00,0.963963963963964,111,11,0.16216216216216217,0.11801801801801802,0.0990990990990991,0.11171171171171171
24 10:40:00,0.9618320610687023,131,7,0.07633587786259542,0.060305343511450386,0.05343511450381679,0.05801526717557252
24 11:00:00,0.920863309352518,139,6,0.06474820143884892,0.04964028776978417,0.04316546762589928,0.04748201438848921
24 11:20:00,0.9041095890410958,146,10,0.1232876712328767,0.08493150684931507,0.0684931506849315,0.07945205479452054
24 11:40:00,0.8695652173913043,115,10,0.1565217391304348,0.10782608695652174,0.08695652173913043,0.10086956521739131
24 12:00:00,0.9340659340659341,91,3,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297
24 12:20:00,0.9878048780487805,82,1,0.024390243902439025,0.015853658536585366,0.012195121951219513,0.014634146341463414
24 12:40:00,0.9833333333333333,60,0,,,,
24 13:00:00,0.9682539682539683,63,0,,,,
24 13:20:00,0.9565217391304348,92,2,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608
24 13:40:00,0.9351851851851852,108,3,0.046296296296296294,0.03333333333333333,0.027777777777777776,0.03148148148148148
24 14:00:00,0.9583333333333334,168,13,0.10714285714285714,0.08630952380952381,0.07738095238095238,0.08333333333333333
24 14:20:00,0.9324324324324325,148,15,0.1554054054054054,0.11756756756756756,0.10135135135135136,0.11216216216216217
24 14:40:00,0.8839779005524862,181,19,0.16022099447513813,0.12154696132596685,0.10497237569060773,0.11602209944751381
24 15:00:00,0.8944099378881988,161,16,0.16770186335403728,0.11987577639751554,0.09937888198757763,0.11304347826086956
24 15:20:00,0.89937106918239,159,12,0.12578616352201258,0.09056603773584906,0.07547169811320754,0.08553459119496855
24 15:40:00,0.9005524861878453,181,21,0.1712707182320442,0.13259668508287292,0.11602209944751381,0.1270718232044199
24 16:00:00,0.9036144578313253,166,23,0.19879518072289157,0.1566265060240964,0.13855421686746988,0.15060240963855423
24 16:20:00,0.9172932330827067,133,11,0.13533834586466165,0.09849624060150376,0.08270676691729323,0.09323308270676692
24 16:40:00,0.9545454545454546,110,13,0.19090909090909092,0.14,0.11818181818181818,0.13272727272727272
24 17:00:00,0.927536231884058,138,11,0.11594202898550725,0.09057971014492754,0.07971014492753623,0.08695652173913043
24 17:20:00,0.9262295081967213,122,16,0.19672131147540983,0.15081967213114753,0.13114754098360656,0.14426229508196722
24 17:40:00,0.8714285714285714,140,26,0.2785714285714286,0.21357142857142855,0.18571428571428572,0.2042857142857143
24 18:00:00,0.9081632653061225,98,19,0.2755102040816326,0.2183673469387755,0.19387755102040816,0.21020408163265308
24 18:20:00,0.968421052631579,95,3,0.05263157894736842,0.037894736842105266,0.031578947368421054,0.035789473684210524
24 18:40:00,0.9166666666666666,48,4,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
24 19:00:00,0.941747572815534,103,7,0.10679611650485436,0.07961165048543689,0.06796116504854369,0.07572815533980583
24 19:20:00,0.9642857142857143,56,5,0.10714285714285714,0.09464285714285714,0.08928571428571429,0.09285714285714286
24 19:40:00,0.9047619047619048,63,3,0.06349206349206349,0.052380952380952375,0.047619047619047616,0.050793650793650794
24 20:00:00,0.92,25,0,,,,
24 20:20:00,0.9642857142857143,28,2,0.10714285714285714,0.08214285714285714,0.07142857142857142,0.07857142857142858
24 20:40:00,1.0,16,2,0.25,0.1625,0.125,0.15
25 08:00:00,0.7714285714285715,35,12,0.5142857142857142,0.3942857142857143,0.34285714285714286,0.3771428571428571
25 08:20:00,0.9090909090909091,33,4,0.21212121212121213,0.1484848484848485,0.12121212121212122,0.13939393939393938
25 08:40:00,0.9038461538461539,52,9,0.21153846153846154,0.1846153846153846,0.17307692307692307,0.18076923076923077
25 09:00:00,0.9411764705882353,68,4,0.08823529411764706,0.06764705882352941,0.058823529411764705,0.06470588235294118
